144FD7	IEEE Registration Authority
14B837	Shenzhen YOUHUA Technology Co., Ltd
180C77	Westinghouse Electric Company, LLC
183F47	Samsung Electronics Co.,Ltd
184617	Samsung Electronics Co.,Ltd
185207	SICHUAN TIANYI COMHEART TELECOMCO., LTD
1861C7	lemonbeat GmbH
187117	eta plus electronic gmbh
188857	Beijing Jinhong Xi-Dian Information Technology Corp.
1893D7	Texas Instruments
189A67	CSE-Servelec Limited
18A6F7	TP-LINK TECHNOLOGIES CO.,LTD.
18C8E7	Shenzhen Hualistone Technology Co.,Ltd
18D6C7	TP-LINK TECHNOLOGIES CO.,LTD.
18DED7	HUAWEI TECHNOLOGIES CO.,LTD
1C1D67	HUAWEI TECHNOLOGIES CO.,LTD
1C3477	Innovation Wireless
1C3947	COMPAL INFORMATION (KUNSHAN) CO., LTD.
1C3DE7	Sigma Koki Co.,Ltd.
1C4AF7	AMON INC
1C63B7	OpenProducts 237 AB
1C7CC7	Coriant GmbH
1CAA07	Cisco Systems, Inc
1CABA7	Apple, Inc.
1CAFF7	D-Link International
1CB857	Becon Technologies Co,.Ltd.
1CDA27	vivo Mobile Communication Co., Ltd.
1CDEA7	Cisco Systems, Inc
1CE6C7	Cisco Systems, Inc
1CF5E7	Turtle Industry Co., Ltd.
1CFEA7	IDentytech Solutins Ltd.
200BC7	HUAWEI TECHNOLOGIES CO.,LTD
201257	Most Lucky Trading Ltd
202CB7	Kong Yue Electronics & Information Industry (Xinhui) Ltd.
202D07	Samsung Electronics Co.,Ltd
203A07	Cisco Systems, Inc
204747	Dell Inc.
205D47	vivo Mobile Communication Co., Ltd.
205EF7	Samsung Electronics Co.,Ltd
208B37	Skyworth Digital Technology(Shenzhen) Co.,Ltd
20A2E7	Lee-Dickens Ltd
20A787	Bointec Taiwan Corporation Limited
20AB37	Apple, Inc.
20B0F7	Enclustra GmbH
20C047	Verizon
20D607	Nokia Corporation
20E407	Spark srl
20EAC7	SHENZHEN RIOPINE ELECTRONICS CO., LTD
2401C7	Cisco Systems, Inc
240917	Devlin Electronics Limited
2420C7	Sagemcom Broadband SAS
244427	HUAWEI TECHNOLOGIES CO.,LTD
244597	GEMUE Gebr. Mueller Apparatebau
244C07	HUAWEI TECHNOLOGIES CO.,LTD
245BA7	Apple, Inc.
248707	SEnergy Corporation
248A07	Mellanox Technologies, Inc.
24A937	PURE Storage
24B657	Cisco Systems, Inc
24CBE7	MYK, Inc.
283737	Apple, Inc.
2839E7	Preceno Technology Pte.Ltd.
284ED7	OutSmart Power Systems, Inc.
285767	Echostar Technologies Corp
286C07	XIAOMI Electronics,CO.,LTD
286D97	SAMJIN Co., Ltd.
28AC67	Mach Power, Rappresentanze Internazionali s.r.l.
28D997	Yuduan Mobile Co., Ltd.
28E297	Shanghai InfoTM Microelectronics Co.,Ltd.
28E347	Liteon Technology Corporation
2C00F7	Xos
2C21D7	IMAX Corporation
2C27D7	Hewlett Packard
2C2997	Microsoft Corporation
2C3427	ERCO & GENER
2C3557	ELLIY Power CO..Ltd
2C9127	Eintechno Corporation
2C9717	I.C.Y. B.V.
2CA157	acromate, Inc.
2CBE97	Ingenieurbuero Bickele und Buehler GmbH
2CCD27	Precor Inc
2CD2E7	Nokia Corporation
2CFD37	Blue Calypso, Inc.
304487	Hefei Radio Communication Technology Co., Ltd
3059B7	Microsoft
30CDA7	Samsung Electronics Co.,Ltd
30D357	Logosol, Inc.
30D587	Samsung Electronics Co.,Ltd
30F7D7	Thread Technology Co., Ltd
30FAB7	Tunai Creative
342387	Hon Hai Precision Ind. Co.,Ltd.
344DF7	LG Electronics (Mobile Communications)
346987	zte corporation
3475C7	Avaya Inc
347877	O-Net Communications (Shenzhen) Limited
3478D7	Gionee Communication Equipment Co.,Ltd.
348137	UNICARD SA
3499D7	Universal Flow Monitors, Inc.
34AB37	Apple, Inc.
34B1F7	Texas Instruments
34E0D7	DONGGUAN QISHENG ELECTRONICS INDUSTRIAL CO., LTD
34E6D7	Dell Inc.
380197	TSST Global,Inc
382187	Midea Group Co., Ltd.
386077	PEGATRON CORPORATION
387B47	AKELA, Inc.
388AB7	ITC Networks
388EE7	Fanhattan LLC
38AFD7	FUJITSU LIMITED
38CA97	Contour Design LLC
38D547	ASUSTek COMPUTER INC.
38EAA7	Hewlett Packard
38F557	JOLATA, INC.
38F597	home2net GmbH
38F8B7	V2COM PARTICIPACOES S.A.
3C1A57	Cardiopulmonary Corp
3C25D7	Nokia Corporation
3C2DB7	Texas Instruments
3C39E7	IEEE Registration Authority
3C4937	ASSMANN Electronic GmbH
3C4E47	Etronic A/S
3C5A37	Samsung Electronics Co.,Ltd
3C6FF7	EnTek Systems, Inc.
3C7437	Rim
3C9157	Yulong Computer Telecommunication Scientific (Shenzhen) Co.,Ltd
3C99F7	Lansentechnology AB
3CA067	Liteon Technology Corporation
3CB6B7	vivo Mobile Communication Co., Ltd.
3CCA87	Iders Incorporated
400107	Arista Corp
400E67	Tremol Ltd.
401597	Protect America, Inc.
4018D7	Smartronix, Inc.
403067	Conlog (Pty) Ltd
4040A7	Sony Mobile Communications AB
408B07	Actiontec Electronics, Inc
409F87	Jide Technology (Hong Kong) Limited
409FC7	BAEKCHUN I&C Co., Ltd.
40A677	Juniper Networks
40B837	Sony Mobile Communications AB
40BF17	Digistar Telecom. SA
40D357	Ison Technology Co., Ltd.
40F407	Nintendo Co., Ltd.
4403A7	Cisco Systems, Inc
4456B7	Spawn Labs, Inc
446AB7	ARRIS Group, Inc.
446D57	Liteon Technology Corporation
44AA27	udworks Co., Ltd.
44D437	Inteno Broadband Technology AB
44D9E7	Ubiquiti Networks Inc.
44E137	ARRIS Group, Inc.
44ED57	Longicorn, inc.
44F477	Juniper Networks
484487	Cisco SPVTG
4844F7	Samsung Electronics Co.,Ltd
4849C7	Samsung Electronics Co.,Ltd
4851B7	Intel Corporate
4883C7	Sagemcom Broadband SAS
48A2B7	Kodofon JSC
48B5A7	Glory Horse Industries Ltd.
48B977	PulseOn Oy
48DF37	Hewlett Packard Enterprise
48EE07	Silver Palm Technologies LLC
48F317	Private
4C0FC7	Earda Electronics Co.,Ltd
4C26E7	Welgate Co., Ltd.
4C5427	Linepro Sp. z o.o.
4C7367	Genius Bytes Software Solutions GmbH
4C7487	Leader Phone Communication Technology Co., Ltd.
4C7897	Arrowhead Alarm Products Ltd
4CD637	Qsono Electronics Co., Ltd
4CF737	SamJi Electronics Co., Ltd
502267	Pixelink
5027C7	TECHNART Co.,Ltd
503237	Apple, Inc.
5045F7	Liuhe Intelligence Technology Ltd.
505527	LG Electronics (Mobile Communications)
506787	Planet Networks
508C77	DIRMEIER Schanktechnik GmbH &Co KG
509EA7	Samsung Electronics Co.,Ltd
509F27	HUAWEI TECHNOLOGIES CO.,LTD
50D6D7	Takahata Precision
50E0C7	TurControlSystme AG
542B57	Night Owl SP
543D37	Ruckus Wireless
54AE27	Apple, Inc.
54BEF7	PEGATRON CORPORATION
54CDA7	Fujian Shenzhou Electronic Co.,Ltd
565857	Aculab plc			audio bridges
581F67	Open-m technology limited
582AF7	HUAWEI TECHNOLOGIES CO.,LTD
583277	Reliance Communications LLC
587F57	Apple, Inc.
587FB7	SONAR INDUSTRIAL CO., LTD.
58BC27	Cisco Systems, Inc
58E747	Deltanet AG
58F387	Hccp
5C1437	Thyssenkrupp Aufzugswerke GmbH
5C16C7	Big Switch Networks
5C1737	I-View Now, LLC.
5C3327	Spazio Italia srl
5C3C27	Samsung Electronics Co.,Ltd
5C41E7	Wiatec International Ltd.
5C4527	Juniper Networks
5C7757	Haivision Network Video
5CBA37	Microsoft Corporation
5CC7D7	AZROAD TECHNOLOGY COMPANY LIMITED
5CF207	Speco Technologies
600347	Billion Electric Co. Ltd.
600417	POSBANK CO.,LTD
600837	ivvi Scientific(Nanchang)Co.Ltd
600F77	SilverPlus, Inc
6015C7	Idatech
603197	ZyXEL Communications Corporation
605317	Sandstone Technologies
606DC7	Hon Hai Precision Ind. Co.,Ltd.
6089B7	KAEL MÜHENDİSLİK ELEKTRONİK TİCARET SANAYİ LİMİTED ŞİRKETİ
608D17	Sentrus Government Systems Division, Inc
609217	Apple, Inc.
60B387	Synergics Technologies GmbH
60B4F7	Plume Design Inc
60B617	Fiberhome Telecommunication Technologies Co.,LTD
60C397	2Wire Inc
60C547	Apple, Inc.
60D9C7	Apple, Inc.
60E327	TP-LINK TECHNOLOGIES CO.,LTD.
641C67	DIGIBRAS INDUSTRIA DO BRASILS/A
642737	Hon Hai Precision Ind. Co.,Ltd.
642DB7	SEUNGIL ELECTRONICS
645DD7	Shenzhen Lifesense Medical Electronics Co., Ltd.
646707	Beijing Omnific Technology, Ltd.
647657	Innovative Security Designs
6479A7	Phison Electronics Corp.
6487D7	ADB Broadband Italia
649FF7	Kone OYj
64A0E7	Cisco Systems, Inc
64A837	Juni Korea Co., Ltd
64C667	Barnes&Noble
64ED57	ARRIS Group, Inc.
64F987	Avvasi Inc.
680927	Apple, Inc.
680AD7	Yancheng Kecheng Optoelectronic Technology Co., Ltd
682737	Samsung Electronics Co.,Ltd
6851B7	PowerCloud Systems, Inc.
6886A7	Cisco Systems, Inc
6886E7	Orbotix, Inc.
689AB7	Atelier Vision Corporation
68A1B7	Honghao Mingchuan Technology (Beijing) CO.,Ltd.
68D247	Portalis LC
68DB67	Nantong Coship Electronics Co., Ltd
6C14F7	Erhardt+               # Erhardt+Leimer GmbH
6C72E7	Apple, Inc.
6CB4A7	Landauer, Inc.
6CC217	Hewlett Packard
6CE907	Nokia Corporation
6CFAA7	AMPAK Technology, Inc.
700FC7	SHENZHEN IKINLOOP TECHNOLOGY CO.,LTD.
701CE7	Intel Corporate
702F97	Aava Mobile Oy
703187	ACX GmbH
7041B7	Edwards Lifesciences LLC
704F57	TP-LINK TECHNOLOGIES CO.,LTD.
705957	Medallion Instrumentation Systems
706417	ORBIS TECNOLOGIA ELECTRICA S.A.
70D5E7	Wellcore Corporation
70E027	HONGYU COMMUNICATION TECHNOLOGY LIMITED
70F087	Apple, Inc.
70F8E7	IEEE Registration Authority
70F927	Samsung Electronics Co.,Ltd
745327	COMMSEN CO., LIMITED
7467F7	Extreme Networks
746FF7	Wistron Neweb Corporation
749637	Todaair Electronic Co., Ltd
74A4A7	QRS Music Technologies, Inc.
74ADB7	China Mobile Group Device Co.,Ltd.
74BFB7	Nusoft Corporation
74E277	Vizmonet Pte Ltd
74E537	Radspin
7802B7	ShenZhen Ultra Easy Technology CO.,LTD
780AC7	Baofeng TV Co., Ltd.
7819F7	Juniper Networks
784B87	Murata Manufacturing Co., Ltd.
785517	SankyuElectronics
7868F7	YSTen Technology Co.,Ltd
788B77	Standar Telecom
788DF7	Hitron Technologies. Inc
789CE7	Shenzhen Aikede Technology Co., Ltd
789F87	Siemens AG I IA PP PRM
78C1A7	zte corporation
78F557	HUAWEI TECHNOLOGIES CO.,LTD
78FF57	Intel Corporate
7C0187	Curtis Instruments, Inc.
7C0507	PEGATRON CORPORATION
7C2587	chaowifi.com
7C55E7	YSI, Inc.
7C5A67	JNC Systems, Inc.
7C6097	HUAWEI TECHNOLOGIES CO.,LTD
7C6BF7	NTI co., ltd.
7CA237	King Slide Technology CO., LTD.
7CB177	Satelco AG
7CC537	Apple, Inc.
7CC8D7	Damalisk
800DD7	Latticework, Inc
8016B7	Brunel University
8018A7	Samsung Electronics Co.,Ltd
801967	Shanghai Reallytek Information Technology  Co.,Ltd
803457	OT Systems Limited
805067	W & D TECHNOLOGY CORPORATION
806007	Rim
808287	ATCOM Technology Co.Ltd.
808917	TP-LINK TECHNOLOGIES CO.,LTD.
808C97	Kaonmedia CO., LTD.
80A1D7	Shanghai DareGlobal Technologies Co.,Ltd
80AD67	Kasda Networks Inc
80EB77	Wistron Corporation
8401A7	Greyware Automation Products, Inc
842E27	Samsung Electronics Co.,Ltd
843497	Hewlett Packard
844BB7	Beijing Sankuai Online Technology Co.,Ltd
845787	DVR C&C Co., Ltd.
845DD7	Shenzhen Netcom Electronics Co.,Ltd
847207	I&C Technology
848DC7	Cisco SPVTG
84B517	Cisco Systems, Inc
84C727	Gnodal Ltd
84DDB7	Cilag GmbH International
882BD7	ADDÉNERGIE  TECHNOLOGIES
884157	Shenzhen Atsmart Technology Co.,Ltd.
884477	HUAWEI TECHNOLOGIES CO.,LTD
885C47	Alcatel Lucent
888717	CANON INC.
88A2D7	HUAWEI TECHNOLOGIES CO.,LTD
88B627	Gembird Europe BV
88CB87	Apple, Inc.
88E917	Tamaggo
88F077	Cisco Systems, Inc
88F7C7	Technicolor CH USA Inc.
8C2937	Apple, Inc.
8C3357	HiteVision Digital Media Technology Co.,Ltd.
8C3C07	Skiva Technologies, Inc.
8C53F7	A&D ENGINEERING CO., LTD.
8C5877	Apple, Inc.
8C60E7	MPGIO CO.,LTD
8C78D7	SHENZHEN FAST TECHNOLOGIES CO.,LTD
8C7967	zte corporation
8CB7F7	Shenzhen UniStrong Science & Technology Co., Ltd
8CE117	zte corporation
9003B7	PARROT SA
900917	Far-sighted mobile
901D27	zte corporation
902CC7	C-MAX Asia Limited
902E87	Labjack
9046B7	Vadaro Pte Ltd
906717	Alphion India Private Limited
90DFB7	s.m.s smart microwave sensors GmbH
90F3B7	Kirisun Communications Co., Ltd.
940937	HUMAX Co., Ltd.
942197	Stalmart Technology Limited
942E17	Schneider Electric Canada Inc
945047	Rechnerbetriebsgruppe
945907	Shanghai HITE-BELDEN Network Technology Co., Ltd.
9466E7	WOM Engineering
9476B7	Samsung Electronics Co.,Ltd
94A7B7	zte corporation
94D417	GPI KOREA INC.
9801A7	Apple, Inc.
984A47	CHG Hospital Beds
984E97	Starlight Marketing (H. K.) Ltd.
988217	Disruptive Ltd
98AAD7	BLUE WAVE NETWORKING CO LTD
98BC57	SVA TECHNOLOGIES CO.LTD
98CB27	Galore Networks Pvt. Ltd.
98D6F7	LG Electronics (Mobile Communications)
98F537	zte corporation
9CA577	Osorno Enterprises Inc.
9CAD97	Hon Hai Precision Ind. Co.,Ltd.
9CC077	PrintCounts, LLC
9CD917	Motorola Mobility LLC, a Lenovo Company
9CE6E7	Samsung Electronics Co.,Ltd
9CF387	Apple, Inc.
A00627	NEXPA System
A01917	Bertel S.p.a.
A021B7	Netgear
A039F7	LG Electronics (Mobile Communications)
A041A7	NL Ministry of Defense
A05DE7	DIRECTV, Inc.
A082C7	P.T.I Co.,LTD
A08A87	HuiZhou KaiYue Electronic Co.,Ltd
A09347	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
A0B437	GD Mission Systems
A0DD97	PolarLink Technologies, Ltd
A0F217	GE Medical System(China) Co., Ltd.
A41437	Hangzhou Hikvision Digital Technology Co.,Ltd.
A429B7	Bluesky
A45C27	Nintendo Co., Ltd.
A49947	HUAWEI TECHNOLOGIES CO.,LTD
A4B197	Apple, Inc.
A4B2A7	Adaxys Solutions AG
A4C0C7	ShenZhen Hitom Communication Technology Co..LTD
A4E597	Gessler GmbH
A4EE57	Seiko Epson Corporation
A8BD27	Hewlett Packard Enterprise
A8D3F7	Arcadyan Technology Corporation
A8FCB7	Consolidated Resource Imaging
AC06C7	ServerNet S.r.l.
AC1FD7	Real Vision Technology Co.,Ltd.
AC8317	Shenzhen Furtunetel Communication Co., Ltd
AC9E17	ASUSTek COMPUTER INC.
ACD657	Shaanxi GuoLian Digital TV Technology Co.,Ltd.
B05947	Shenzhen Qihu Intelligent Technology Company Limited
B05B67	HUAWEI TECHNOLOGIES CO.,LTD
B061C7	Ericsson-LG Enterprise
B07D47	Cisco Systems, Inc
B08807	Strata Worldwide
B09137	ISis ImageStream Internet Solutions, Inc
B0A2E7	Shenzhen TINNO Mobile Technology Corp.
B0A737	Roku, Inc.
B0AA77	Cisco Systems, Inc
B0C287	Technicolor CH USA Inc.
B0C4E7	Samsung Electronics Co.,Ltd
B424E7	Codetek Technology Co.,Ltd
B435F7	Zhejiang Pearmain Electronics Co.ltd.
B47447	Coreos
B479A7	SAMSUNG ELECTRO-MECHANICS(THAILAND)
B48547	Amptown System Company GmbH
B4B017	Avaya Inc
B808D7	HUAWEI TECHNOLOGIES CO.,LTD
B820E7	Guangzhou Horizontal Information & Network Integration Co. Ltd
B829F7	Blaster Tech
B85AF7	Ouya, Inc
B87447	Convergence Technologies
B88687	Liteon Technology Corporation
B898F7	Gionee Communication Equipment Co,Ltd.ShenZhen
B8AF67	Hewlett Packard
B8B1C7	BT&COM CO.,LTD
B8B7D7	2GIG Technologies
B8CDA7	Maxeler Technologies Ltd.
B8DAF7	Advanced Photonics, Inc.
B8DC87	IAI Corporation
B8E937	Sonos, Inc.
B8F317	iSun Smasher Communications Private Limited
B8F5E7	WayTools, LLC
BC1A67	YF Technology Co., Ltd
BC2BD7	Revogi Innovation Co., Ltd.
BC4377	Hang Zhou Huite Technology Co.,ltd.
BC52B7	Apple, Inc.
BC60A7	Sony Interactive Entertainment Inc.
BC74D7	HangZhou JuRu Technology CO.,LTD
BC7737	Intel Corporate
BC83A7	SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD
BCD177	TP-LINK TECHNOLOGIES CO.,LTD.
BCE767	Quanzhou  TDX Electronics Co., Ltd
C02567	Nexxt Solutions
C04DF7	Serelec
C05627	Belkin International Inc.
C058A7	Pico Systems Co., Ltd.
C08997	Samsung Electronics Co.,Ltd
C09727	SAMSUNG ELECTRO-MECHANICS(THAILAND)
C0A0C7	FAIRFIELD INDUSTRIES
C0B357	Yoshiki Electronics Industry Ltd.
C0C687	Cisco SPVTG
C0D9F7	ShanDong Domor Intelligent S&T CO.,Ltd
C0DF77	Conrad Electronic SE
C43DC7	Netgear
C44567	SAMBON PRECISON and ELECTRONICS
C46AB7	Xiaomi Communications Co Ltd
C48F07	Shenzhen Yihao Hulian Science and Technology Co., Ltd.
C4D197	Ventia Utility Services
C4D987	Intel Corporate
C80E77	Le Shi Zhi Xin Electronic Technology (Tianjin) Limited
C819F7	Samsung Electronics Co.,Ltd
C81EE7	Apple, Inc.
C83D97	Nokia Corporation
C83EA7	KUNBUS GmbH
C864C7	zte corporation
C86C87	ZyXEL Communications Corporation
C87D77	Shenzhen Kingtech Communication Equipment Co.,Ltd
C88447	Beautiful Enterprise Co., Ltd
C88B47	Nolangroup S.P.A con Socio Unico
C8B5B7	Apple, Inc.
C8E1A7	Vertu Corporation Limited
C8FF77	Dyson Limited
CC34D7	GEWISS S.P.A.
CC5D57	Information  System Research Institute,Inc.
CC7D37	ARRIS Group, Inc.
CC7EE7	Panasonic AVC Networks Company
CC95D7	Vizio, Inc
CCC8D7	CIAS Elettronica srl
CCF407	EUKREA ELECTROMATIQUE SARL
CCFD17	TCT mobile ltd
D01AA7	Uniprint
D095C7	Pantech Co., Ltd.
D0A637	Apple, Inc.
D0DFC7	Samsung Electronics Co.,Ltd
D0E347	Yoga
D40057	MC Technologies GmbH
D437D7	zte corporation
D43D67	Carma Industries Inc.
D44CA7	Informtekhnika & Communication, LLC
D45297	nSTREAMS Technologies, Inc.
D464F7	CHENGDU USEE DIGITAL TECHNOLOGY CO., LTD
D467E7	Fiberhome Telecommunication Technologies Co.,LTD
D46867	Neoventus Design Group
D481D7	Dell Inc.
D4CF37	Symbolic IO
D4DF57	Alpinion Medical Systems
D4EE07	HIWIFI Co., Ltd.
D4F027	Navetas Energy Management
D4F207	DIAODIAO(Beijing)Technology CO.,Ltd
D84A87	OI ELECTRIC CO.,LTD
D858D7	CZ.NIC, z.s.p.o.
D86BF7	Nintendo Co., Ltd.
D87157	Lenovo Mobile Communication Technology Ltd.
D89D67	Hewlett Packard
D8B377	HTC Corporation
D8B6B7	Comtrend Corporation
D8EB97	TRENDnet, Inc.
DC0077	TP-LINK TECHNOLOGIES CO.,LTD.
DC4427	IEEE Registration Authority
DC4517	ARRIS Group, Inc.
DCD0F7	Bentek Systems Ltd.
DCDC07	TRP Systems BV
DCFE07	PEGATRON CORPORATION
E01877	FUJITSU LIMITED
E01E07	Anite Telecoms  US. Inc
E039D7	Plexxi, Inc.
E05597	Emergent Vision Technologies Inc.
E08177	GreenBytes, Inc.
E09467	Intel Corporate
E0A1D7	Sfr
E0C2B7	Masimo Corporation
E0C767	Apple, Inc.
E0EDC7	Shenzhen Friendcom Technology Development Co., Ltd
E0F847	Apple, Inc.
E0FFF7	Softiron Inc.
E425E7	Apple, Inc.
E437D7	HENRI DEPAEPE S.A.S.
E43ED7	Arcadyan Corporation
E448C7	Cisco SPVTG
E458E7	Samsung Electronics Co.,Ltd
E492E7	Gridlink Tech. Co.,Ltd.
E4A387	Control Solutions LLC
E81367	AIRSOUND Inc.
E82877	TMY Co., Ltd.
E83A97	Toshiba Corporation
E85AA7	LLC Emzior
E89D87	Toshiba
E8C1D7	Philips
E8DE27	TP-LINK TECHNOLOGIES CO.,LTD.
E8E0B7	Toshiba
EC1127	Texas Instruments
EC2257	JiangSu NanJing University Electronic Information Technology Co.,Ltd
EC3EF7	Juniper Networks
EC4D47	HUAWEI TECHNOLOGIES CO.,LTD
EC59E7	Microsoft Corporation
EC64E7	MOCACARE Corporation
EC9327	Memmert+               # MEMMERT GmbH + Co. KG
ECB1D7	Hewlett Packard
ECB907	CloudGenix Inc
F025B7	SAMSUNG ELECTRO-MECHANICS(THAILAND)
F02FA7	HUAWEI TECHNOLOGIES CO.,LTD
F04347	HUAWEI TECHNOLOGIES CO.,LTD
F0ACD7	IEEE Registration Authority
F0B0E7	Apple, Inc.
F0BF97	Sony Corporation
F0D3A7	CobaltRay Co., Ltd
F0D3E7	Sensometrix SA
F0D657	Echosens
F0D767	Axema Passagekontroll AB
F0F9F7	IES GmbH & Co. KG
F437B7	Apple, Inc.
F44227	S & S Research Inc.
F44D17	GOLDCARD HIGH-TECH CO.,LTD.
F45FF7	DQ Technology Inc.
F4B8A7	zte corporation
F4C447	Coagent International Enterprise Limited
F4C6D7	blackned GmbH
F4E6D7	Solar Power Technologies, Inc.
F4EA67	Cisco Systems, Inc
F80377	Apple, Inc.
F81037	Atopia Systems, LP
F81547	Avaya Inc
F81897	2Wire Inc
F81A67	TP-LINK TECHNOLOGIES CO.,LTD.
F84897	Hitachi, Ltd.
F84F57	Cisco Systems, Inc
F895C7	LG Electronics (Mobile Communications)
F8A097	ARRIS Group, Inc.
F8C397	NZXT Corp. Ltd.
F8D027	Seiko Epson Corporation
FC0647	Cortland Research, LLC
FC0877	Prentke Romich Company
FC1607	Taian Technology(Wuxi) Co.,Ltd.
FC6FB7	ARRIS Group, Inc.
FC7CE7	FCI USA LLC
FC8B97	Shenzhen Gongjin Electronics Co.,Ltd
FC9947	Cisco Systems, Inc
FCC897	zte corporation
FCD817	Beijing Hesun Technologies Co.Ltd.
FCE557	Nokia Corporation
FCF647	Fiberhome Telecommunication Technologies Co.,LTD
FCF8B7	TRONTEQ Electronic
FCFAF7	Shanghai Baud Data Communication Co.,Ltd.
FCFE77	Hitachi Reftechno, Inc.
